player,game_id,is_home,margin,period,shot_made,shot_type,x,y
LeBron James,112,0,1,4,1,Special Jump Shot,-188,250
LeBron James,112,0,-1,1,0,Jump Shot,143,251
LeBron James,112,0,2,1,1,Alleyoop,-4,50
LeBron James,112,0,-1,1,0,Special Jump Shot,-24,108
LeBron James,112,0,1,1,1,Dunk,9,50
LeBron James,112,0,3,1,1,Special Jump Shot,-68,87
LeBron James,112,0,4,1,1,Jump Shot,-134,198
LeBron James,112,0,6,1,1,Special Jump Shot,-35,91
LeBron James,112,0,0,2,1,Layup,17,54
LeBron James,112,0,7,2,1,Special Jump Shot,141,70
LeBron James,112,0,9,2,1,Special Jump Shot,-95,258
LeBron James,112,0,7,2,0,Special Jump Shot,106,76
LeBron James,112,0,4,3,1,Jump Shot,102,240
LeBron James,112,0,2,3,0,Special Jump Shot,37,267
LeBron James,112,0,-4,3,1,Dunk,-2,50
LeBron James,112,0,2,3,1,Special Jump Shot,-198,198
LeBron James,112,0,0,3,1,Jump Shot,135,269
LeBron James,112,0,0,4,1,Jump Shot,-123,258
LeBron James,112,0,3,4,1,Jump Shot,92,277
LeBron James,112,0,3,4,0,Jump Shot,95,297
LeBron James,112,0,5,4,1,Dunk,9,53
LeBron James,112,0,7,4,0,Jump Shot,-56,291
LeBron James,112,0,12,4,1,Layup,9,51
LeBron James,113,0,-2,1,1,Jump Shot,-164,149
LeBron James,113,0,0,1,1,Dunk,-11,57
LeBron James,113,0,2,1,1,Special Jump Shot,32,70
LeBron James,113,0,2,1,1,Jump Shot,179,108
LeBron James,113,0,4,1,1,Special Jump Shot,-51,48
LeBron James,113,0,4,1,0,Jump Shot,-86,311
LeBron James,113,0,4,1,1,Alleyoop,13,48
LeBron James,113,0,8,1,1,Dunk,6,50
LeBron James,113,0,17,1,1,Special Jump Shot,-16,179
LeBron James,113,0,15,1,0,Jump Shot,-198,188
LeBron James,113,0,10,2,1,Layup,-5,44
LeBron James,113,0,12,2,1,Special Jump Shot,0,132
LeBron James,113,0,7,2,0,Jump Shot,-120,269
LeBron James,113,0,7,3,1,Special Jump Shot,147,135
LeBron James,113,0,13,3,1,Layup,-10,50
LeBron James,113,0,15,3,1,Dunk,4,50
LeBron James,113,0,19,3,0,Special Jump Shot,155,106
LeBron James,113,0,22,3,1,Special Jump Shot,-120,259
LeBron James,113,0,22,3,0,Special Jump Shot,-179,223
LeBron James,113,0,11,3,0,Special Jump Shot,-133,143
LeBron James,113,0,16,4,0,Special Jump Shot,157,102
LeBron James,113,0,16,4,1,Dunk,9,56
LeBron James,115,1,-1,1,1,Layup,-24,62
LeBron James,115,1,-1,1,1,Layup,7,53
LeBron James,115,1,-4,1,1,Jump Shot,147,152
LeBron James,115,1,-5,1,1,Jump Shot,168,231
LeBron James,115,1,-5,1,0,Jump Shot,-81,217
LeBron James,115,1,-7,1,1,Layup,13,54
LeBron James,115,1,-12,2,1,Dunk,12,56
LeBron James,115,1,-8,2,0,Jump Shot,-131,195
LeBron James,115,1,-5,2,1,Layup,13,53
LeBron James,115,1,-4,3,0,Layup,-19,72
LeBron James,115,1,-6,3,1,Layup,-4,57
LeBron James,115,1,-11,3,1,Dunk,12,57
LeBron James,115,1,-17,3,1,Layup,6,57
LeBron James,115,1,-20,3,1,Layup,12,54
LeBron James,115,1,-23,3,0,Jump Shot,154,253
LeBron James,115,1,-21,4,0,Special Jump Shot,-160,72
LeBron James,115,1,-23,4,1,Special Jump Shot,17,138
LeBron James,115,1,-27,4,1,Layup,23,59
LeBron James,116,1,-2,1,1,Layup,12,53
LeBron James,116,1,-3,1,1,Layup,9,54
LeBron James,116,1,-2,1,0,Special Jump Shot,-134,59
LeBron James,116,1,-4,1,1,Layup,10,53
LeBron James,116,1,-5,1,0,Jump Shot,218,181
LeBron James,116,1,-7,1,1,Dunk,10,51
LeBron James,116,1,-9,3,0,Jump Shot,-108,275
LeBron James,116,1,-9,3,1,Layup,13,57
LeBron James,116,1,-12,3,1,Alleyoop,2,62
LeBron James,116,1,-15,3,1,Special Jump Shot,193,61
LeBron James,116,1,-20,3,1,Jump Shot,144,179
LeBron James,116,1,-20,3,0,Jump Shot,-138,65
LeBron James,117,1,0,1,1,Layup,10,53
LeBron James,117,1,5,1,0,Hook,47,106
LeBron James,117,1,4,1,1,Jump Shot,-187,199
LeBron James,117,1,3,1,0,Jump Shot,70,240
LeBron James,117,1,-1,1,1,Layup,-7,57
LeBron James,117,1,-1,1,0,Jump Shot,47,86
LeBron James,117,1,-3,1,1,Layup,21,67
LeBron James,117,1,-9,2,1,Jump Shot,-193,198
LeBron James,117,1,-11,2,1,Jump Shot,154,258
LeBron James,117,1,-7,2,0,Special Jump Shot,12,78
LeBron James,117,1,-9,2,1,Tip,1,59
LeBron James,117,1,-9,2,1,Special Jump Shot,-95,201
LeBron James,117,1,-7,2,0,Special Jump Shot,-106,92
LeBron James,117,1,-9,3,1,Jump Shot,-86,278
LeBron James,117,1,-10,3,1,Jump Shot,-229,98
LeBron James,117,1,-12,3,1,Special Jump Shot,-155,62
LeBron James,117,1,-12,3,0,Jump Shot,-187,103
LeBron James,117,1,-15,3,1,Jump Shot,-163,234
LeBron James,117,1,-20,3,1,Tip,2,54
LeBron James,117,1,-18,3,0,Layup,13,57
LeBron James,117,1,-16,3,1,Layup,17,59
LeBron James,117,1,-19,3,1,Layup,13,61
LeBron James,117,1,-21,3,1,Jump Shot,-187,233
LeBron James,117,1,-22,3,1,Jump Shot,-198,259
LeBron James,117,1,-21,4,1,Layup,17,56
LeBron James,117,1,-23,4,1,Special Jump Shot,-160,171
LeBron James,117,1,-20,4,0,Jump Shot,77,177
LeBron James,117,1,-21,4,1,Layup,-7,56
LeBron James,117,1,-18,4,0,Special Jump Shot,-89,192
LeBron James,117,1,-17,4,1,Layup,-19,59
LeBron James,117,1,-17,4,0,Jump Shot,-136,250
LeBron James,117,1,-15,4,0,Jump Shot,118,280
LeBron James,117,1,-16,4,1,Jump Shot,-82,87
LeBron James,117,0,-5,1,1,Layup,18,56
LeBron James,117,0,-6,1,1,Layup,1,67
LeBron James,117,0,-6,1,1,Alleyoop,17,50
LeBron James,117,0,-4,1,1,Dunk,3,54
LeBron James,117,0,-4,1,0,Special Jump Shot,133,263
LeBron James,117,0,-6,1,1,Layup,-13,65
LeBron James,117,0,-4,2,1,Layup,21,61
LeBron James,117,0,-1,2,1,Dunk,-2,51
LeBron James,117,0,-5,2,0,Special Jump Shot,-60,152
LeBron James,117,0,-2,2,1,Layup,-15,50
LeBron James,117,0,-6,3,0,Jump Shot,212,86
LeBron James,117,0,-11,3,0,Special Jump Shot,-21,110
LeBron James,117,0,-12,3,1,Layup,24,59
LeBron James,117,0,-14,3,0,Jump Shot,-193,204
LeBron James,117,0,-7,4,0,Special Jump Shot,122,237
LeBron James,117,0,-7,4,0,Special Jump Shot,84,89
LeBron James,117,0,-3,4,0,Special Jump Shot,-117,307
LeBron James,118,0,-3,1,0,Jump Shot,149,113
LeBron James,118,0,-4,1,1,Layup,-11,54
LeBron James,118,0,-6,1,0,Special Jump Shot,-136,127
LeBron James,118,0,-12,1,0,Jump Shot,-136,94
LeBron James,118,0,-12,1,0,Layup,18,56
LeBron James,118,0,-13,1,0,Layup,-27,48
LeBron James,118,0,-12,2,1,Special Jump Shot,1,103
LeBron James,118,0,-12,2,1,Layup,21,53
LeBron James,118,0,-13,2,0,Jump Shot,-139,149
LeBron James,118,0,-14,2,0,Jump Shot,-120,163
LeBron James,118,0,-14,2,0,Jump Shot,135,264
LeBron James,118,0,-8,3,1,Jump Shot,-114,162
LeBron James,118,0,-8,3,0,Jump Shot,129,269
LeBron James,118,0,-6,3,1,Tip,-7,53
LeBron James,118,0,-5,3,0,Jump Shot,-147,261
LeBron James,118,0,-12,4,0,Jump Shot,-138,51
LeBron James,118,0,-13,4,0,Jump Shot,157,116
LeBron James,118,0,-12,4,1,Layup,6,67
LeBron James,118,0,-2,1,0,Jump Shot,-38,251
LeBron James,118,0,-2,1,0,Jump Shot,119,225
LeBron James,118,0,0,1,1,Layup,24,65
LeBron James,118,0,0,1,0,Layup,-37,64
LeBron James,118,0,1,1,0,Jump Shot,-123,228
LeBron James,118,0,-6,2,0,Jump Shot,-32,136
LeBron James,118,0,-1,2,1,Alleyoop,-19,50
LeBron James,118,0,6,3,0,Special Jump Shot,-144,70
LeBron James,118,0,7,3,0,Jump Shot,-90,244
LeBron James,118,0,12,3,1,Dunk,29,56
LeBron James,118,0,11,3,1,Jump Shot,174,259
LeBron James,118,0,10,3,1,Jump Shot,-131,76
LeBron James,118,0,8,3,0,Layup,1,69
LeBron James,118,0,12,4,1,Dunk,-3,49
LeBron James,118,0,-1,4,0,Jump Shot,-204,113
LeBron James,118,0,0,4,0,Jump Shot,193,245
LeBron James,118,0,0,4,0,Layup,-19,53
LeBron James,118,0,0,4,1,Layup,-27,47
LeBron James,118,0,0,4,0,Layup,27,64
LeBron James,118,0,-3,5,0,Jump Shot,190,225
LeBron James,118,0,-7,5,1,Layup,-18,62
LeBron James,118,0,-7,5,0,Jump Shot,-2,117
LeBron James,119,1,-5,1,1,Jump Shot,234,78
LeBron James,119,1,-9,1,1,Jump Shot,-226,91
LeBron James,119,1,-10,1,1,Jump Shot,-237,106
LeBron James,119,1,-4,2,1,Special Jump Shot,31,62
LeBron James,119,1,-4,2,0,Layup,18,59
LeBron James,119,1,-4,2,0,Layup,7,73
LeBron James,119,1,-6,2,1,Tip,7,54
LeBron James,119,1,-5,2,1,Layup,-10,57
LeBron James,119,1,-7,2,1,Dunk,4,57
LeBron James,119,1,-9,2,1,Special Jump Shot,-71,87
LeBron James,119,1,-8,3,0,Jump Shot,168,244
LeBron James,119,1,-6,3,0,Hook,59,87
LeBron James,119,1,-1,3,0,Special Jump Shot,20,65
LeBron James,119,1,-2,3,1,Tip,-2,54
LeBron James,119,1,-9,4,1,Layup,4,53
LeBron James,146,1,-7,1,1,Layup,18,59
LeBron James,146,1,-5,1,0,Hook,-57,94
LeBron James,146,1,6,2,0,Special Jump Shot,-141,75
LeBron James,146,1,8,2,0,Jump Shot,97,209
LeBron James,146,1,0,2,1,Dunk,7,51
LeBron James,146,1,3,3,1,Special Jump Shot,10,173
LeBron James,146,1,3,3,1,Jump Shot,-198,192
LeBron James,146,1,1,3,0,Jump Shot,-199,193
LeBron James,146,1,0,3,1,Special Jump Shot,-27,73
LeBron James,146,1,4,3,0,Jump Shot,182,228
LeBron James,146,1,2,3,1,Jump Shot,-175,151
LeBron James,146,1,2,3,0,Jump Shot,-127,292
LeBron James,146,1,-1,1,1,Dunk,1,51
LeBron James,146,1,-3,1,1,Layup,6,59
LeBron James,146,1,-5,1,1,Layup,9,50
LeBron James,146,1,-9,1,1,Jump Shot,-141,147
LeBron James,146,1,-9,1,1,Layup,6,54
LeBron James,146,1,-12,2,0,Special Jump Shot,-65,72
LeBron James,146,1,-14,2,1,Special Jump Shot,43,72
LeBron James,146,1,-5,2,0,Special Jump Shot,-57,100
LeBron James,146,1,5,2,0,Jump Shot,-103,275
LeBron James,146,1,10,3,0,Jump Shot,-70,84
LeBron James,146,1,13,3,0,Layup,10,65
LeBron James,146,1,12,3,0,Jump Shot,141,264
LeBron James,146,1,12,3,1,Layup,-13,59
LeBron James,146,1,8,4,0,Layup,4,62
LeBron James,146,1,8,4,1,Layup,15,64
LeBron James,146,1,4,4,0,Jump Shot,-158,240
LeBron James,146,1,5,4,0,Jump Shot,-224,54
LeBron James,146,1,-4,1,1,Dunk,7,54
LeBron James,146,1,-5,1,1,Jump Shot,-130,258
LeBron James,146,1,-2,1,1,Dunk,6,57
LeBron James,146,1,-2,1,0,Jump Shot,-122,152
LeBron James,146,1,-4,1,1,Dunk,10,54
LeBron James,146,1,-7,2,0,Jump Shot,-168,229
LeBron James,146,1,-9,2,1,Jump Shot,155,168
LeBron James,146,1,-9,2,0,Special Jump Shot,-108,188
LeBron James,146,1,-7,2,1,Dunk,12,54
LeBron James,146,1,-3,2,0,Jump Shot,73,447
LeBron James,146,1,-1,3,1,Layup,1,65
LeBron James,146,1,-3,3,0,Jump Shot,-157,190
LeBron James,146,1,-3,3,0,Layup,-29,62
LeBron James,146,1,2,3,1,Special Jump Shot,-78,50
LeBron James,146,1,1,4,0,Special Jump Shot,29,75
LeBron James,146,1,1,4,0,Layup,15,57
LeBron James,146,1,-6,4,0,Jump Shot,-37,84
LeBron James,146,0,6,1,1,Jump Shot,-224,162
LeBron James,146,0,5,1,1,Special Jump Shot,-123,83
LeBron James,146,0,7,1,1,Special Jump Shot,-114,92
LeBron James,146,0,10,1,1,Jump Shot,192,214
LeBron James,146,0,11,1,1,Jump Shot,-239,42
LeBron James,146,0,14,1,1,Jump Shot,-166,240
LeBron James,146,0,12,1,0,Jump Shot,147,322
LeBron James,146,0,11,1,1,Layup,4,47
LeBron James,146,0,7,1,1,Dunk,7,54
LeBron James,146,0,10,1,1,Jump Shot,-142,263
LeBron James,146,0,12,1,1,Special Jump Shot,-133,152
LeBron James,146,0,10,2,0,Layup,4,61
LeBron James,146,0,8,2,0,Jump Shot,67,234
LeBron James,146,0,0,2,1,Layup,1,51
LeBron James,146,0,1,2,0,Jump Shot,147,258
LeBron James,146,0,2,2,1,Jump Shot,-237,44
LeBron James,146,0,-2,3,1,Layup,7,53
LeBron James,146,0,1,3,1,Layup,-10,61
LeBron James,146,0,3,4,0,Layup,6,61
LeBron James,147,1,0,1,0,Jump Shot,176,76
LeBron James,147,1,1,1,1,Layup,2,56
LeBron James,147,1,5,2,0,Jump Shot,86,289
LeBron James,147,1,3,2,1,Dunk,10,56
LeBron James,147,1,-2,2,1,Special Jump Shot,-100,75
LeBron James,147,1,1,3,0,Jump Shot,-171,136
LeBron James,147,1,3,3,0,Jump Shot,-111,201
LeBron James,147,1,7,3,0,Jump Shot,-217,165
LeBron James,147,1,5,3,1,Jump Shot,-171,59
LeBron James,147,1,2,3,0,Layup,-10,62
LeBron James,147,1,-2,4,1,Jump Shot,6,70
LeBron James,147,1,0,4,0,Hook,47,86
LeBron James,147,1,2,4,1,Layup,4,64
LeBron James,147,1,-4,4,1,Jump Shot,-15,255
LeBron James,147,0,2,1,1,Special Jump Shot,-141,57
LeBron James,147,0,8,1,0,Jump Shot,-141,168
LeBron James,147,0,-2,1,1,Alleyoop,-30,48
LeBron James,147,0,-2,1,1,Layup,-10,73
LeBron James,147,0,-6,2,1,Alleyoop,21,54
LeBron James,147,0,-2,2,1,Special Jump Shot,-187,69
LeBron James,147,0,-3,3,0,Jump Shot,144,250
LeBron James,147,0,-2,3,1,Jump Shot,-152,253
LeBron James,147,0,-5,3,1,Layup,-16,57
LeBron James,147,0,-6,3,0,Jump Shot,-48,292
LeBron James,147,0,-6,3,0,Jump Shot,-144,166
LeBron James,147,0,-6,4,0,Jump Shot,17,177
LeBron James,147,0,-7,4,1,Layup,-8,56
LeBron James,147,0,-7,4,0,Jump Shot,144,111
LeBron James,147,0,-14,4,0,Jump Shot,-73,149
LeBron James,147,0,-11,4,1,Jump Shot,-196,204
LeBron James,147,0,-11,4,1,Layup,-19,57
LeBron James,148,1,0,1,0,Jump Shot,212,65
LeBron James,148,1,0,1,0,Jump Shot,133,181
LeBron James,148,1,1,1,1,Alleyoop,4,54
LeBron James,148,1,1,1,0,Layup,21,53
LeBron James,148,1,-1,1,1,Dunk,0,51
LeBron James,148,1,-5,1,1,Special Jump Shot,-125,128
LeBron James,148,1,-4,1,0,Jump Shot,-76,61
LeBron James,148,1,-2,1,0,Jump Shot,13,242
LeBron James,148,1,-2,1,0,Tip,0,57
LeBron James,148,1,-4,1,1,Dunk,17,57
LeBron James,148,1,-1,1,0,Jump Shot,-82,228
LeBron James,148,1,2,1,0,Jump Shot,94,190
LeBron James,148,1,3,2,1,Alleyoop,1,57
LeBron James,148,1,1,2,1,Alleyoop,7,47
LeBron James,148,1,-1,2,1,Layup,18,56
LeBron James,148,1,-6,3,1,Tip,9,51
LeBron James,148,1,-10,3,1,Jump Shot,-198,133
LeBron James,148,1,-10,3,0,Jump Shot,67,291
LeBron James,148,1,-10,3,1,Jump Shot,-64,98
LeBron James,148,1,-10,3,1,Layup,13,57
LeBron James,148,1,-11,3,0,Special Jump Shot,-82,100
LeBron James,148,1,-10,4,1,Layup,-7,62
LeBron James,148,1,-2,4,1,Layup,-4,62
LeBron James,149,0,2,1,1,Jump Shot,-70,86
LeBron James,149,0,1,1,0,Jump Shot,108,210
LeBron James,149,0,-4,1,1,Dunk,18,50
LeBron James,149,0,-9,1,0,Jump Shot,-232,36
LeBron James,149,0,-7,1,1,Layup,18,40
LeBron James,149,0,-9,2,0,Jump Shot,31,57
LeBron James,149,0,-8,2,1,Layup,-8,50
LeBron James,149,0,1,2,1,Layup,4,59
LeBron James,149,0,-1,3,0,Jump Shot,138,122
LeBron James,149,0,1,3,1,Layup,-11,50
LeBron James,149,0,-3,3,1,Jump Shot,-149,89
LeBron James,149,0,-3,3,1,Jump Shot,-153,181
LeBron James,149,0,-3,3,1,Jump Shot,113,274
LeBron James,149,0,5,3,0,Jump Shot,-198,199
LeBron James,149,0,7,4,1,Special Jump Shot,-7,108
LeBron James,149,0,5,4,0,Jump Shot,-201,239
LeBron James,149,0,0,4,1,Special Jump Shot,-155,267
LeBron James,149,0,3,4,0,Layup,21,57
LeBron James,149,0,-1,4,0,Jump Shot,-191,253
LeBron James,149,0,0,1,1,Jump Shot,94,190
LeBron James,149,0,1,1,0,Special Jump Shot,-169,57
LeBron James,149,0,5,1,0,Jump Shot,-19,315
LeBron James,149,0,8,2,0,Jump Shot,116,119
LeBron James,149,0,6,2,1,Layup,2,48
LeBron James,149,0,11,2,0,Layup,0,56
LeBron James,149,0,11,2,0,Layup,1,62
LeBron James,149,0,13,2,1,Layup,-7,47
LeBron James,149,0,15,2,1,Layup,0,42
LeBron James,149,0,15,2,0,Jump Shot,-76,296
LeBron James,149,0,19,3,1,Jump Shot,-60,311
LeBron James,149,0,27,3,1,Layup,10,53
LeBron James,149,0,32,3,1,Jump Shot,-68,220
LeBron James,150,0,5,1,1,Dunk,1,44
LeBron James,150,0,5,1,1,Dunk,1,39
LeBron James,150,0,17,3,0,Jump Shot,91,291
LeBron James,150,0,18,3,0,Layup,-2,50
LeBron James,150,0,18,3,0,Jump Shot,-149,45
LeBron James,150,0,16,3,1,Dunk,-5,45
LeBron James,150,0,19,3,1,Jump Shot,230,78
LeBron James,150,0,19,3,0,Jump Shot,86,289
LeBron James,150,0,21,3,1,Layup,-5,50
LeBron James,151,1,1,1,1,Alleyoop,29,57
LeBron James,151,1,0,1,0,Jump Shot,146,259
LeBron James,151,1,1,1,1,Jump Shot,-217,184
LeBron James,151,1,-1,1,1,Layup,-11,72
LeBron James,151,1,-1,1,1,Dunk,12,56
LeBron James,151,1,-1,1,0,Jump Shot,-187,409
LeBron James,151,1,5,2,1,Layup,7,53
LeBron James,151,1,2,2,1,Layup,-2,50
LeBron James,151,1,0,2,1,Dunk,9,67
LeBron James,151,1,-10,3,1,Layup,-2,65
LeBron James,151,1,-8,3,0,Layup,-10,69
LeBron James,151,1,-8,3,0,Jump Shot,157,256
LeBron James,151,1,-14,3,1,Dunk,6,54
LeBron James,151,1,-12,3,0,Jump Shot,-229,45
LeBron James,151,1,-8,3,1,Layup,36,62
LeBron James,151,1,-9,3,0,Jump Shot,-138,258
LeBron James,151,1,-5,4,0,Layup,10,65
LeBron James,151,1,-7,4,0,Jump Shot,-106,215
LeBron James,151,1,-11,4,1,Layup,-10,57
LeBron James,151,1,-12,4,0,Special Jump Shot,-139,195
LeBron James,152,1,0,1,0,Special Jump Shot,-152,67
LeBron James,152,1,-3,1,1,Layup,-29,65
LeBron James,152,1,-11,1,1,Layup,-5,53
LeBron James,152,1,-14,1,1,Dunk,7,50
LeBron James,152,1,-16,2,0,Jump Shot,-89,199
LeBron James,152,1,-16,2,0,Jump Shot,-191,203
LeBron James,152,1,-18,2,1,Dunk,0,53
LeBron James,152,1,-18,2,1,Dunk,4,54
LeBron James,152,1,-19,3,0,Jump Shot,185,218
LeBron James,152,1,-16,3,0,Special Jump Shot,190,67
LeBron James,152,1,-19,3,1,Special Jump Shot,125,105
LeBron James,152,1,-20,3,1,Jump Shot,-139,283
LeBron James,153,1,-4,1,1,Jump Shot,4,84
LeBron James,153,1,-3,1,0,Jump Shot,138,198
LeBron James,153,1,-4,1,1,Jump Shot,-60,289
LeBron James,153,1,-4,1,0,Jump Shot,83,182
LeBron James,153,1,-6,1,1,Layup,4,53
LeBron James,153,1,-4,2,1,Special Jump Shot,40,67
LeBron James,153,1,-10,2,0,Jump Shot,165,242
LeBron James,153,1,0,2,0,Jump Shot,-59,95
LeBron James,153,1,6,3,0,Jump Shot,-51,253
LeBron James,153,1,4,3,1,Jump Shot,-201,133
LeBron James,153,1,3,3,0,Jump Shot,-142,220
LeBron James,153,1,7,3,1,Jump Shot,-45,89
LeBron James,153,1,4,3,1,Special Jump Shot,-37,75
LeBron James,153,1,4,3,0,Special Jump Shot,-2,171
LeBron James,153,1,4,3,1,Jump Shot,4,86
LeBron James,153,1,2,3,1,Jump Shot,-111,278
LeBron James,153,1,2,3,0,Jump Shot,-133,259
LeBron James,153,1,5,4,0,Jump Shot,195,138
LeBron James,153,1,4,4,0,Jump Shot,-201,133
LeBron James,153,1,1,4,1,Layup,-15,57
LeBron James,153,1,-1,5,1,Layup,17,50
LeBron James,153,1,-2,6,1,Layup,-13,56
LeBron James,154,1,8,1,0,Jump Shot,-92,247
LeBron James,154,1,8,1,0,Layup,-7,62
LeBron James,154,1,6,1,1,Layup,15,65
LeBron James,154,1,4,1,1,Layup,0,56
LeBron James,154,1,8,1,0,Jump Shot,-172,233
LeBron James,154,1,6,1,1,Layup,9,57
LeBron James,154,1,1,1,1,Dunk,6,59
LeBron James,154,1,-7,2,1,Layup,12,61
LeBron James,154,1,-1,2,1,Dunk,0,45
LeBron James,154,1,2,2,1,Jump Shot,201,206
LeBron James,154,1,2,3,0,Jump Shot,-174,154
LeBron James,154,1,1,3,0,Jump Shot,-171,218
LeBron James,154,1,-2,3,0,Special Jump Shot,89,193
LeBron James,154,1,-4,3,1,Dunk,4,56
LeBron James,154,1,-8,3,1,Layup,9,56
LeBron James,154,1,-13,4,1,Jump Shot,239,86
LeBron James,154,1,-12,4,1,Layup,-11,65
LeBron James,154,1,-11,4,0,Jump Shot,165,256
LeBron James,154,1,-14,4,1,Jump Shot,140,267
LeBron James,154,1,-7,4,0,Special Jump Shot,176,86
LeBron James,154,1,-9,4,1,Layup,12,59
LeBron James,154,1,-11,4,0,Jump Shot,80,289
LeBron James,155,1,0,1,0,Jump Shot,-142,258
LeBron James,155,1,4,1,0,Jump Shot,159,244
LeBron James,155,1,5,1,1,Layup,15,61
LeBron James,155,1,5,1,1,Layup,4,56
LeBron James,155,1,4,2,1,Layup,-10,56
LeBron James,155,1,1,2,0,Layup,-27,59
LeBron James,155,1,5,3,1,Layup,2,64
LeBron James,155,1,5,3,0,Layup,26,62
LeBron James,155,1,7,3,0,Jump Shot,20,103
LeBron James,155,1,-1,3,0,Jump Shot,-232,102
LeBron James,155,1,-1,3,1,Special Jump Shot,-87,94
LeBron James,155,1,-3,3,1,Layup,-8,50
LeBron James,155,1,-1,4,1,Jump Shot,155,70
LeBron James,155,1,-1,4,1,Dunk,6,59
LeBron James,155,1,2,4,1,Layup,-11,51
LeBron James,155,1,1,4,0,Dunk,-11,51
LeBron James,156,0,-1,1,0,Special Jump Shot,-64,231
LeBron James,156,0,1,1,1,Jump Shot,214,192
LeBron James,156,0,6,1,1,Tip,-8,57
LeBron James,156,0,4,1,0,Jump Shot,113,158
LeBron James,156,0,4,1,1,Layup,-7,59
LeBron James,156,0,4,1,1,Layup,-7,51
LeBron James,156,0,7,2,1,Dunk,-2,51
LeBron James,156,0,6,2,0,Special Jump Shot,124,44
LeBron James,156,0,8,2,1,Special Jump Shot,-130,91
LeBron James,156,0,7,2,1,Dunk,4,51
LeBron James,156,0,4,3,1,Jump Shot,-24,316
LeBron James,156,0,6,3,1,Jump Shot,-133,266
LeBron James,156,0,6,3,0,Special Jump Shot,103,291
LeBron James,156,0,8,3,1,Jump Shot,-152,195
LeBron James,156,0,6,3,0,Jump Shot,42,299
LeBron James,156,0,7,3,1,Dunk,0,44
LeBron James,156,0,5,3,0,Special Jump Shot,-133,56
LeBron James,156,0,5,3,1,Jump Shot,-169,157
LeBron James,156,0,-2,4,0,Special Jump Shot,-130,212
LeBron James,156,0,0,4,1,Layup,6,50
LeBron James,156,0,-2,4,1,Jump Shot,-152,47
LeBron James,156,0,-10,4,0,Jump Shot,138,223
LeBron James,108,1,-4,1,1,Jump Shot,187,127
LeBron James,108,1,-6,1,0,Jump Shot,159,247
LeBron James,108,1,-18,1,0,Hook,-64,75
LeBron James,108,1,-10,1,1,Layup,-5,59
LeBron James,108,1,-5,2,0,Layup,0,61
LeBron James,108,1,-6,2,1,Layup,17,62
LeBron James,108,1,0,2,1,Layup,-8,54
LeBron James,108,1,3,2,1,Jump Shot,10,86
LeBron James,108,1,5,2,0,Jump Shot,198,206
LeBron James,108,1,10,3,1,Special Jump Shot,179,51
LeBron James,108,1,10,3,0,Jump Shot,-194,196
LeBron James,108,1,12,3,1,Special Jump Shot,67,162
LeBron James,108,1,10,3,1,Layup,20,53
LeBron James,108,1,11,3,1,Special Jump Shot,-179,28
LeBron James,108,1,11,3,1,Jump Shot,-169,169
LeBron James,108,1,14,3,0,Jump Shot,-153,245
LeBron James,108,1,21,4,0,Special Jump Shot,23,165
LeBron James,108,1,18,4,1,Jump Shot,-153,250
LeBron James,108,1,19,4,1,Layup,15,64
LeBron James,108,1,19,4,0,Special Jump Shot,-98,70
LeBron James,158,0,4,1,1,Layup,7,51
LeBron James,158,0,-6,1,0,Jump Shot,187,125
LeBron James,158,0,-6,1,0,Special Jump Shot,26,72
LeBron James,158,0,-5,1,1,Jump Shot,236,114
LeBron James,158,0,-5,1,1,Special Jump Shot,-86,89
LeBron James,158,0,-5,1,0,Jump Shot,-40,412
LeBron James,158,0,1,2,1,Layup,-15,54
LeBron James,158,0,7,2,1,Special Jump Shot,160,89
LeBron James,158,0,5,2,0,Jump Shot,-230,79
LeBron James,158,0,0,2,0,Jump Shot,-54,285
LeBron James,158,0,0,2,0,Special Jump Shot,-185,48
LeBron James,158,0,-3,3,0,Jump Shot,184,162
LeBron James,158,0,-5,3,1,Special Jump Shot,-155,48
LeBron James,158,0,-9,3,0,Jump Shot,-177,236
LeBron James,158,0,-7,3,1,Special Jump Shot,26,89
LeBron James,158,0,-7,3,0,Special Jump Shot,34,92
LeBron James,158,0,-11,4,0,Jump Shot,-54,185
LeBron James,158,0,-9,4,1,Jump Shot,-213,207
LeBron James,158,0,-10,4,0,Jump Shot,21,76
LeBron James,158,0,-8,4,1,Tip,7,51
LeBron James,158,0,-12,4,1,Jump Shot,-164,269
Kawhi Leonard,0,1,-1,1,1,Jump Shot,226,54
Kawhi Leonard,0,1,2,1,0,Special Jump Shot,-35,78
Kawhi Leonard,0,1,3,1,1,Layup,12,53
Kawhi Leonard,0,1,-21,2,1,Dunk,17,45
Kawhi Leonard,0,1,-18,3,0,Jump Shot,-106,203
Kawhi Leonard,0,1,-18,3,0,Special Jump Shot,84,81
Kawhi Leonard,0,1,-6,4,0,Layup,-23,76
Kawhi Leonard,0,1,-10,4,1,Layup,-16,65
Kawhi Leonard,0,1,-13,4,1,Jump Shot,-65,304
Kawhi Leonard,1,0,0,1,0,Jump Shot,-228,53
Kawhi Leonard,1,0,-7,1,1,Jump Shot,-187,64
Kawhi Leonard,1,0,-7,1,0,Jump Shot,-76,316
Kawhi Leonard,1,0,-5,1,1,Layup,-23,73
